Game_id,Score,Steps,Epsilon
856,0,11,0.14499999999999913
857,2,23,0.14399999999999913
858,1,51,0.14299999999999913
859,2,50,0.14199999999999913
860,1,353,0.14099999999999913
861,0,30,0.13999999999999913
862,1,131,0.13899999999999912
863,0,43,0.13799999999999912
864,2,62,0.13699999999999912
865,2,101,0.13599999999999912
866,0,30,0.13499999999999912
867,1,56,0.13399999999999912
868,1,29,0.13299999999999912
869,3,32,0.13199999999999912
870,1,28,0.13099999999999912
871,3,265,0.12999999999999912
872,2,24,0.12899999999999912
873,2,90,0.12799999999999911
874,3,56,0.1269999999999991
875,2,42,0.1259999999999991
876,1,57,0.12499999999999911
877,3,68,0.12399999999999911
878,5,95,0.12299999999999911
879,0,12,0.12199999999999911
880,6,163,0.12099999999999911
881,5,78,0.11999999999999911
882,1,10,0.1189999999999991
883,3,66,0.1179999999999991
884,3,98,0.1169999999999991
885,2,54,0.1159999999999991
886,1,35,0.1149999999999991
887,4,89,0.1139999999999991
888,1,29,0.1129999999999991
889,3,55,0.1119999999999991
890,1,21,0.1109999999999991
891,1,41,0.1099999999999991
892,1,316,0.1089999999999991
893,1,36,0.1079999999999991
894,3,58,0.1069999999999991
895,1,213,0.1059999999999991
896,2,26,0.1049999999999991
897,1,40,0.1039999999999991
898,2,55,0.10299999999999909
899,2,34,0.10199999999999909
900,1,38,0.10099999999999909
901,2,677,0.09999999999999909
902,0,1146,0.09899999999999909
903,1,60,0.09799999999999909
904,0,1355,0.09699999999999909
905,1,18,0.09599999999999909
906,0,16,0.09499999999999909
907,1,63,0.09399999999999908
908,0,33,0.09299999999999908
909,0,11,0.09199999999999908
910,1,16,0.09099999999999908
911,0,13,0.08999999999999908
912,1,662,0.08899999999999908
913,1,39,0.08799999999999908
914,1,235,0.08699999999999908
915,0,21,0.08599999999999908
916,3,105,0.08499999999999908
917,0,11,0.08399999999999908
918,0,18,0.08299999999999907
919,2,20,0.08199999999999907
920,1,305,0.08099999999999907
921,0,13,0.07999999999999907
922,1,132,0.07899999999999907
923,1,12,0.07799999999999907
924,4,88,0.07699999999999907
